Filter,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.elevator,RC.throttle,RC.rudder,RC.aileron,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength,
4,117.9,32.82705251,-95.30378145,461,,-7.500012432,-7.300011653,0.900001492,-15.3,-31.3,-178,10.46615278,1684,364,644,1361,,150.590556,556.743616,86,7.75,9.145,NE,3.9965376,Calm,
0,118,32.8270453,-95.30378939,461,,-7.700012764,-7.000011603,1.300002155,-17.4,-30.2,-177.8,10.40626507,1684,364,644,1361,,150.590556,555.134272,86,7.75,9.145,NE,3.9965376,Calm,
1,118.1,32.82703818,-95.30379658,460,,-8.000013261,-6.700011106,1.700002818,-21.4,-27.3,-178.1,10.435054,1684,460,364,1359,,142.060372,553.614336,86,7.75,9.145,NE,3.9965376,Calm,
2,118.2,32.82703135,-95.30380314,459,,-8.100013427,-6.300010443,2.000003315,-24.7,-24.8,-179.9,10.26159577,1684,460,364,1359,,148.293968,552.183808,86,7.75,9.145,NE,3.9965376,Calm,
3,118.3,32.82702361,-95.30381004,459,,-8.300013758,-5.90000978,2.400003978,-25.3,-25.1,175.1,10.1833365,1684,619,364,1360,,145.013128,550.619168,86,7.75,9.145,NE,3.9965376,Calm,
4,118.4,32.827016,-95.30381611,458,,-8.400013924,-5.600009283,2.700004476,-25.4,-24.7,166.5,10.0955602,1684,1015,364,1360,,137.467196,549.143936,86,7.75,4.188,NE,3.9965376,Calm,
0,118.5,32.82700793,-95.30382183,457,,-8.600014255,-4.700007791,2.500004144,-25.3,-21.4,155.2,9.800526317,1684,1474,602,1359,,135.498692,547.668704,86,7.75,4.188,NE,3.9965376,Calm,
1,118.6,32.82700087,-95.30382553,456,,-8.600014255,-3.700006133,1.900003149,-24.7,-23.3,147.7,9.362173198,1684,1641,1024,1356,,133.202104,546.461696,86,7.75,4.188,NE,3.9965376,Calm,
2,118.7,32.82699281,-95.30382899,456,,-8.50001409,-2.700004476,1.500002486,-22.4,-26.6,140.5,8.918534726,1684,1684,1034,1353,,132.217852,545.16528,86,7.75,4.188,NE,3.9965376,Calm,
3,118.8,32.82698502,-95.30383111,456,,-8.400013924,-1.800002984,1.100001823,-18.8,-30.2,135.4,8.590706436,1684,1684,1223,1353,,134.51444,544.04768,86,7.75,4.188,NE,3.9965376,Calm,
4,118.9,32.82697781,-95.30383243,455,,-8.400013924,-0.900001492,0.70000116,-18.1,-30.9,133.2,8.448090394,1684,1624,1507,1360,,132.217852,543.064192,86,7.75,4.188,NE,3.9965376,Calm,
0,119,32.82696974,-95.30383231,455,,-8.300013758,0,0.200000332,-16.5,-31.3,131.7,8.300013758,1684,1473,1684,1371,,137.467196,542.125408,86,7.75,4.188,NE,3.9965376,Calm,
1,119.1,32.82696186,-95.30383156,455,,-8.300013758,0.70000116,-0.100000166,-5.8,-20,129,8.329479506,1684,1439,1684,1371,,127.95276,541.276032,86,7.663,4.188,NE,3.9965376,Calm,
2,119.2,32.82695508,-95.30383021,455,,-8.300013758,1.100001823,-0.70000116,8.5,-4.5,131.9,8.37258802,1684,1365,1684,1371,,133.202104,540.605472,86,7.663,4.188,NE,3.9965376,Calm,
3,119.3,32.82694797,-95.30382907,456,,-8.300013758,0.900001492,-1.300002155,26.2,1,141.5,8.348666015,1684,1343,1684,1370,,135.498692,539.845504,86,7.663,4.188,NE,3.9965376,Calm,
4,119.4,32.82693948,-95.30382848,456,,-8.50001409,0.200000332,-1.500002486,33.3,3.5,152.3,8.502366414,1684,1340,1684,1370,,129.921264,538.90672,86,7.663,7.627,NE,3.9965376,Calm,
0,119.5,32.82693213,-95.30382877,457,,-8.600014255,-0.600000995,-1.800002984,34.6,8.8,162.2,8.62091874,1684,1342,1684,1370,,145.013128,538.01264,86,7.663,7.627,NE,4.0993568,Calm,
1,119.6,32.82692426,-95.30383043,458,,-8.400013924,-1.400002321,-1.800002984,34.6,10.8,171.6,8.515881327,1684,1345,1684,1369,,159.12074,536.939744,86,7.663,7.627,NE,4.0993568,Calm,
2,119.7,32.82691644,-95.30383259,458,,-8.100013427,-2.200003647,-1.800002984,33.8,11,-178.2,8.393463447,1684,1343,1684,1369,,161.417328,535.822144,86,7.663,7.627,NE,4.0993568,Calm,
3,119.8,32.82690923,-95.30383608,459,,-7.700012764,-2.900004807,-1.800002984,33.3,10.1,-169,8.22801439,1684,1338,1684,1369,,169.947512,534.65984,86,7.663,7.627,NE,4.0993568,Calm,
4,119.9,32.82690287,-95.30383954,460,,-7.200011935,-3.500005802,-1.900003149,33.5,7.4,-160.5,8.00563613,1684,1241,1684,1370,,168.96326,533.586944,86,7.663,7.627,NE,4.0993568,Calm,
0,120,32.82689645,-95.30384421,460,,-6.800011272,-4.100006796,-1.800002984,34,3.9,-152.4,7.940416123,1684,1184,1684,1375,,169.947512,532.379936,86,7.663,7.627,NE,4.0993568,Calm,
1,120.1,32.82689034,-95.30384922,461,,-6.300010443,-4.500007459,-1.600002652,34.6,0.6,-144.2,7.742105156,1684,1184,1684,1375,,177.493444,531.172928,86,7.663,7.627,NE,4.0993568,Calm,
2,120.2,32.82688543,-95.30385391,462,,-6.000009946,-4.800007956,-1.300002155,34.4,-1.6,-135.7,7.683761518,1684,1024,1024,1374,,173.228352,530.144736,86,7.663,7.627,NE,4.0993568,Calm,
3,120.3,32.8268805,-95.30385907,462,,-5.600009283,-5.100008454,-0.900001492,34.6,-4.2,-127,7.574310927,1684,1024,1024,1374,,175.196856,529.07184,86,7.663,7.627,NE,4.0993568,Calm,
4,120.4,32.82687518,-95.30386515,462,,-5.20000862,-5.400008951,-0.600000995,30.6,-16.2,-123.5,7.496677961,1684,1024,1024,1684,,175.196856,527.909536,86,7.797,7.627,NE,4.0993568,Calm,
0,120.5,32.8268709,-95.30387087,463,,-4.900008122,-5.700009448,-0.200000332,28.5,-20.5,-120.9,7.516660649,1684,1024,891,1684,,176.509192,526.83664,86,7.797,7.627,NE,4.0993568,Calm,
1,120.6,32.82686639,-95.30387717,463,,-4.500007459,-6.200010277,0,30.3,-17.2,-118.4,7.660952196,1684,1098,583,1684,,176.509192,525.71904,86,7.797,7.627,NE,4.0993568,Calm,
2,120.7,32.82686224,-95.30388436,463,,-4.100006796,-6.60001094,-0.100000166,29.2,-15.4,-116.9,7.769826106,1684,1273,618,1684,,160.104992,524.556736,86,7.797,7.627,NE,4.0993568,Calm,
3,120.8,32.82685884,-95.30389198,463,,-3.600005967,-7.000011603,-0.200000332,18.4,-7.9,-115.6,7.87148032,1684,1662,776,1684,,171.916016,523.394432,86,7.797,7.627,NE,4.0993568,Calm,
4,120.9,32.82685585,-95.30389926,463,,-3.200005304,-7.200011935,-0.70000116,26,-5.5,-119.6,7.879099223,1676,1684,702,1684,,170.931764,522.36624,86,7.797,7.627,NE,4.0993568,Calm,
0,121,32.8268534,-95.3039079,463,,-2.60000431,-7.500012432,-1.100001823,30.4,-11.5,-124.1,7.937896606,1651,1684,1024,1684,,166.666672,521.24864,85,7.797,4.797,NE,4.0993568,Calm,
1,121.1,32.82685142,-95.30391549,464,,-2.100003481,-8.100013427,-1.400002321,32.1,-14.7,-127.5,8.367809162,1629,1681,1379,1684,,174.212604,520.309856,85,7.797,4.797,NE,4.0993568,Calm,
2,121.2,32.82684988,-95.30392525,464,,-1.600002652,-8.800014587,-1.700002818,33.1,-12.8,-129.9,8.944286465,1643,1479,1684,1684,,179.461948,519.192256,85,7.797,4.797,NE,4.0993568,Calm,
3,121.3,32.82684858,-95.30393561,465,,-1.100001823,-9.400015581,-2.200003647,32.5,2.7,-125.9,9.464158222,1648,1500,1684,1684,,179.461948,518.074656,85,7.797,4.797,NE,4.0993568,Calm,
4,121.4,32.82684821,-95.30394595,466,,-0.300000497,-9.600015913,-2.60000431,30.8,16,-118.8,9.604702233,1653,1514,1684,1684,,166.666672,517.046464,85,7.797,4.797,NE,4.0993568,Calm,
0,121.5,32.82684839,-95.30395506,467,,0.500000829,-9.300015416,-2.900004807,31.3,19.7,-107.4,9.313446285,1654,1529,1684,1684,,178.477696,516.197088,85,7.797,4.797,NE,4.0993568,Calm,
1,121.6,32.82684958,-95.3039655,468,,1.300002155,-8.800014587,-3.200005304,31,20.8,-96.9,8.895518871,1653,1573,1684,1684,,188.320216,515.347712,85,7.797,4.797,NE,4.0993568,Calm,
2,121.7,32.82685132,-95.3039751,469,,2.000003315,-8.200013592,-3.400005636,30.5,21.1,-88.1,8.440392812,1654,1684,1461,1684,,189.304468,514.632448,85,7.797,4.797,NE,4.0993568,Calm,
3,121.8,32.82685377,-95.3039833,470,,2.700004476,-7.500012432,-3.600005967,31,19.1,-79.4,7.971210921,1656,1684,1156,1684,,189.304468,514.185408,85,7.797,4.797,NE,4.0993568,Calm,
4,121.9,32.82685651,-95.30399045,471,,3.30000547,-6.60001094,-4.00000663,32.2,12.9,-72.1,7.379036255,1684,1684,694,1684,,189.304468,513.827776,85,7.797,4.797,NE,4.0993568,Calm,
0,122,32.82686021,-95.30399677,473,,3.900006465,-5.90000978,-4.400007293,31.7,-1.3,-71,7.072493328,1684,1684,364,1684,,189.304468,513.693664,85,7.616,4.797,NE,4.0993568,Calm,
1,122.1,32.82686432,-95.30400319,474,,4.400007293,-5.600009283,-4.500007459,21.5,-17.4,-72.4,7.121808992,1684,1393,364,1217,,189.304468,513.559552,85,7.616,4.797,NE,4.0993568,Calm,
2,122.2,32.82686797,-95.30400834,476,,4.700007791,-5.800009614,-4.500007459,3.1,-25.7,-70.1,7.465264907,1684,1474,364,1024,,189.304468,513.514848,85,7.616,4.797,NE,4.0993568,Calm,
3,122.3,32.82687207,-95.30401447,478,,4.700007791,-6.200010277,-4.400007293,-13.1,-28.2,-74.5,7.780115626,1684,1437,364,1024,,189.304468,513.470144,85,7.616,4.797,NE,4.0993568,Calm,
4,122.4,32.82687623,-95.30402202,480,,4.300007128,-6.60001094,-4.200006962,-25.5,-27,-82.9,7.877195279,1684,1256,364,1024,,189.304468,513.246624,85,7.616,4.797,NE,4.0993568,Calm,
0,122.5,32.82687949,-95.30402903,482,,3.500005802,-7.000011603,-4.00000663,-32.7,-24.6,-91.8,7.826250601,1684,940,364,1024,,189.304468,512.9784,85,7.616,4.797,NE,3.9965376,Calm,
1,122.6,32.8268821,-95.30403674,484,,2.700004476,-7.200011935,-3.700006133,-33.4,-22.7,-101.8,7.689615954,1684,364,533,1122,,189.304468,512.576064,85,7.616,4.797,NE,3.9965376,Calm,
2,122.7,32.82688398,-95.30404461,486,,1.900003149,-7.200011935,-3.400005636,-31.2,-21.8,-112.2,7.446487886,1684,364,548,1145,,189.304468,512.08432,85,7.616,4.797,NE,3.9965376,Calm,
3,122.8,32.82688529,-95.30405287,487,,1.200001989,-7.200011935,-3.100005139,-29.5,-21.5,-121.7,7.299326788,1684,364,457,1146,,189.304468,511.503168,85,7.616,4.797,NE,3.9965376,Calm,
4,122.9,32.82688577,-95.3040603,489,,0.600000995,-7.000011603,-2.700004476,-27.6,-23,-128.8,7.025678852,1684,364,524,1155,,189.304468,510.877312,85,7.616,4.797,NE,3.9965376,Calm,
0,123,32.82688588,-95.3040683,490,,0.100000166,-6.900011437,-2.300003812,-26.1,-23.9,-135.3,6.900735642,1684,364,648,1240,,189.304468,510.162048,85,7.616,10.143,NE,3.9965376,Calm,
1,123.1,32.82688554,-95.30407597,491,,-0.300000497,-6.700011106,-1.900003149,-25.6,-24.5,-141.9,6.706723859,1684,364,702,1244,,189.304468,509.40208,85,7.616,10.143,NE,3.9965376,Calm,
2,123.2,32.82688481,-95.30408245,491,,-0.800001326,-6.500010774,-1.500002486,-25,-25.8,-147.6,6.549056427,1684,364,801,1246,,189.304468,508.73152,85,7.616,10.143,NE,3.9965376,Calm,
3,123.3,32.82688394,-95.30408891,492,,-1.300002155,-6.300010443,-1.100001823,-23.5,-26.7,-152,6.432739301,1684,364,746,1266,,189.304468,508.016256,85,7.616,10.143,NE,3.9965376,Calm,
4,123.4,32.82688226,-95.30409622,492,,-1.700002818,-6.100010111,-0.70000116,-21.7,-27.1,-155.5,6.332466441,1684,364,704,1269,,189.304468,507.16688,85,7.616,10.143,NE,3.9965376,Calm,
0,123.5,32.82688047,-95.30410231,492,,-2.100003481,-5.800009614,-0.300000497,-20.9,-27.3,-157.8,6.168478311,1684,364,660,1269,,189.304468,506.406912,85,7.616,10.143,NE,3.9965376,Calm,
1,123.6,32.82687812,-95.30410828,492,,-2.500004144,-5.600009283,0,-20.8,-26.3,-159.9,6.132709299,1684,364,612,1276,,189.304468,505.557536,85,7.616,10.143,NE,3.9965376,Calm,
2,123.7,32.82687512,-95.30411428,492,,-2.900004807,-5.400008951,0.400000663,-20.9,-26.1,-162.4,6.129447248,1684,364,628,1284,,189.304468,504.663456,85,7.616,10.143,NE,3.9965376,Calm,
3,123.8,32.82687219,-95.30411988,492,,-3.200005304,-5.20000862,0.800001326,-21.5,-25.8,-165.6,6.10574474,1684,364,646,1286,,189.304468,503.769376,85,7.616,10.143,NE,3.9965376,Calm,
4,123.9,32.82686908,-95.30412477,492,,-3.500005802,-4.900008122,1.200001989,-21.9,-25.7,-169.3,6.021637294,1684,364,684,1284,,189.304468,502.964704,85,7.616,10.143,NE,3.9965376,Calm,
0,124,32.82686547,-95.30412997,491,,-3.800006299,-4.700007791,1.500002486,-21.7,-25.1,-173.4,6.044015222,1684,364,822,1284,,189.304468,502.070624,85,7.804,3.791,NE,4.0993568,Calm,
1,124.1,32.82686186,-95.30413478,491,,-4.100006796,-4.400007293,1.900003149,-21.9,-25.2,-177.4,6.014159656,1684,419,1024,1284,,189.304468,501.176544,85,7.804,3.791,NE,4.0993568,Calm,
2,124.2,32.82685823,-95.3041391,490,,-4.300007128,-4.100006796,2.200003647,-20.7,-27.5,179.4,5.941390037,1684,419,1024,1284,,189.304468,500.327168,85,7.804,3.791,NE,4.0993568,Calm,
3,124.3,32.82685399,-95.30414359,489,,-4.600007625,-3.800006299,2.500004144,-16,-28.9,176.8,5.966583424,1684,841,1024,1285,,189.304468,499.433088,85,7.804,3.791,NE,4.0993568,Calm,
4,124.4,32.82684962,-95.30414732,488,,-5.000008288,-3.400005636,2.60000431,-13.2,-29.6,175.3,6.046496294,1684,1024,1024,1287,,189.304468,498.539008,85,7.804,3.791,NE,4.0993568,Calm,
0,124.5,32.82684457,-95.30415099,488,,-5.600009283,-3.000004973,2.200003647,-12.7,-31.1,173.6,6.352962331,1684,1024,1024,1288,,189.304468,497.600224,85,7.804,3.791,NE,4.0993568,Calm,
1,124.6,32.82683952,-95.30415336,487,,-6.200010277,-2.60000431,1.700002818,-8.5,-32.9,173.1,6.723105639,1684,1024,1024,1287,,189.304468,496.750848,85,7.804,3.791,NE,4.0993568,Calm,
2,124.7,32.82683322,-95.30415605,486,,-6.900011437,-2.200003647,1.300002155,-3.9,-34.9,172.4,7.242249168,1684,979,1024,1284,,189.304468,495.722656,85,7.804,3.791,NE,4.0993568,Calm,
3,124.8,32.82682622,-95.30415802,486,,-7.700012764,-2.000003315,0.800001326,-0.7,-35.4,171.2,7.955514005,1684,1021,1038,1283,,189.304468,494.694464,85,7.804,3.791,NE,4.0993568,Calm,
4,124.9,32.82681927,-95.30416006,486,,-8.400013924,-1.900003149,0.500000829,0.4,-35.8,170.7,8.612214871,1684,1024,1091,1284,,189.304468,493.666272,85,7.804,3.791,NE,4.0993568,Calm,
0,125,32.82681067,-95.30416199,486,,-9.000014918,-1.800002984,0.300000497,2.1,-35.5,170.4,9.178250213,1684,948,1161,1284,,189.304468,492.459264,85,7.804,3.791,NE,4.0993568,Calm,
1,125.1,32.82680299,-95.30416368,486,,-9.600015913,-1.700002818,0.100000166,5.7,-35.2,169.4,9.749375106,1684,573,1024,1283,,189.304468,491.386368,85,7.661,3.791,NE,4.0993568,Calm,
2,125.2,32.82679358,-95.30416563,485,,-10.00001658,-1.800002984,0.200000332,4.4,-34.5,169.4,10.16072522,1684,364,868,1284,,189.304468,490.045248,85,7.661,3.791,NE,4.0993568,Calm,
3,125.3,32.82678391,-95.30416774,485,,-10.20001691,-1.800002984,0.500000829,-0.2,-35,171.3,10.35762265,1684,364,720,1284,,189.304468,488.659424,85,7.661,3.791,NE,4.0993568,Calm,
4,125.4,32.82677481,-95.30416954,485,,-10.40001724,-1.700002818,0.900001492,-11.7,-33.6,174.6,10.53804352,1684,364,748,1293,,189.304468,487.407712,85,7.661,3.791,NE,4.0993568,Calm,
0,125.5,32.82676487,-95.30417128,485,,-10.60001757,-1.500002486,1.200001989,-22.4,-27.3,176.5,10.70562362,1684,364,759,1296,,189.304468,486.066592,85,7.661,3.791,NE,4.1977056,Calm,
1,125.6,32.82675646,-95.30417243,484,,-10.60001757,-1.200001989,1.500002486,-22.5,-24.4,174.6,10.6677258,1684,364,927,1296,,189.304468,484.904288,85,7.661,3.791,NE,4.1977056,Calm,
2,125.7,32.82674685,-95.30417354,484,,-10.70001774,-0.900001492,1.800002984,-15.6,-25,170.5,10.73780111,1684,364,1024,1296,,189.304468,483.652576,85,7.661,3.791,NE,4.1977056,Calm,
3,125.8,32.82673701,-95.30417441,483,,-10.70001774,-0.800001326,2.200003647,-3.4,-29.8,165.7,10.72988224,1684,364,1051,1296,,189.304468,482.400864,85,7.661,3.791,NE,4.1977056,Calm,
4,125.9,32.82672796,-95.30417501,482,,-10.70001774,-0.70000116,2.60000431,1.1,-33.5,163.5,10.72289009,1684,477,1339,1296,,189.304468,481.23856,85,7.661,3.791,NE,4.1977056,Calm,
0,126,32.82671768,-95.3041759,481,,-10.90001807,-0.70000116,3.000004973,4.4,-33.9,162.7,10.92247199,1684,602,1375,1297,,189.304468,479.942144,85,7.661,7.733,NE,4.1977056,Calm,
1,126.1,32.82670733,-95.30417661,479,,-11.00001823,-0.70000116,3.30000547,18.5,-24.1,159.8,11.02226831,1684,987,1024,1298,,189.304468,478.645728,85,7.661,7.733,NE,4.1977056,Calm,
2,126.2,32.82669811,-95.3041779,478,,-11.30001873,-1.000001658,3.000004973,17.2,-10.8,163.8,11.34418002,1684,974,1024,1297,,189.304468,477.394016,85,7.661,7.733,NE,4.1977056,Calm,
3,126.3,32.82668835,-95.30417929,477,,-11.50001906,-1.400002321,2.300003812,2.1,-20.4,168.6,11.58492313,1684,717,1024,1298,,189.304468,476.142304,85,7.661,7.733,NE,4.1977056,Calm,
4,126.4,32.82667686,-95.30418151,476,,-11.60001923,-1.400002321,2.200003647,-1.1,-26.7,170,11.68419641,1684,764,1024,1298,,189.304468,474.53296,85,7.661,7.733,NE,4.1977056,Calm,
0,126.5,32.82666732,-95.30418293,475,,-11.90001973,-1.300002155,1.900003149,1.3,-28.3,168.5,11.97081745,1684,808,1141,1298,,189.304468,473.281248,85,7.661,7.733,NE,4.1977056,Calm,
1,126.6,32.82665583,-95.3041845,474,,-12.10002006,-1.300002155,1.900003149,3.5,-27.5,168.2,12.16965414,1684,1019,1327,1298,,195.866148,471.761312,85,7.661,7.733,NE,4.1977056,Calm,
2,126.7,32.82664426,-95.30418615,473,,-12.50002072,-1.300002155,1.500002486,7.5,-22.5,167.6,12.56743882,1684,1038,1500,1299,,195.866148,470.241376,85,7.661,7.733,NE,4.1977056,Calm,
3,126.8,32.82663265,-95.30418773,472,,-12.70002105,-1.500002486,0.900001492,19.1,-10.8,167.5,12.7882967,1684,1024,1440,1299,,195.866148,468.72144,85,7.661,7.733,NE,4.1977056,Calm,
4,126.9,32.82662178,-95.30418972,472,,-12.70002105,-2.100003481,0.300000497,28,6,171.7,12.8724721,1684,1008,1024,1299,,195.866148,467.246208,85,7.661,7.733,NE,4.1977056,Calm,
0,127,32.82660964,-95.30419273,472,,-12.30002039,-2.900004807,0,27.7,10.5,175.8,12.63726736,1684,1024,1024,1299,,189.304468,465.547456,85,7.702,7.733,NE,4.1977056,Calm,
1,127.1,32.82659822,-95.30419645,472,,-11.90001973,-3.400005636,0,13.2,0.9,178.1,12.37620718,1684,1024,1024,1299,,191.272972,463.848704,85,7.702,7.733,NE,4.1977056,Calm,
2,127.2,32.82658846,-95.30419996,472,,-11.70001939,-3.500005802,0.200000332,5.8,-16.6,-178.7,12.21230891,1684,1024,1024,1299,,191.272972,462.373472,85,7.702,7.733,NE,4.1977056,Calm,
3,127.3,32.82657726,-95.30420396,472,,-11.70001939,-3.500005802,0.400000663,10.7,-17.2,-178,12.21230891,1684,1024,1024,1299,,191.272972,460.67472,85,7.702,7.733,NE,4.1977056,Calm,
4,127.4,32.8265673,-95.30420787,472,,-11.80001956,-3.900006465,0,14.4,-15.7,-178.3,12.42781169,1684,1024,845,1298,,191.272972,459.154784,85,7.702,7.733,NE,4.1977056,Calm,
0,127.5,32.82655783,-95.30421186,472,,-11.80001956,-4.100006796,0,10.2,-23.4,-178.6,12.49201781,1684,1024,1024,1296,,194.553812,457.679552,85,7.702,7.733,NE,4.1977056,Calm,
1,127.6,32.82654622,-95.30421642,472,,-11.80001956,-4.200006962,0.100000166,6.2,-25.2,-177.3,12.52519533,1684,1024,1024,1297,,186.023628,455.891392,85,7.702,7.733,NE,4.1977056,Calm,
2,127.7,32.82653652,-95.3042205,472,,-12.00001989,-4.400007293,0,9.1,-22.2,-178.6,12.78125716,1684,1024,1024,1296,,186.023628,454.371456,85,7.702,7.733,NE,4.1977056,Calm,
3,127.8,32.82652375,-95.30422602,472,,-12.10002006,-4.500007459,0,7.9,-22.8,-178.9,12.9097074,1684,949,1024,1297,,192.585308,452.359776,85,7.702,7.733,NE,4.1977056,Calm,
4,127.9,32.82651329,-95.30423072,472,,-12.20002022,-4.600007625,0,5.6,-25,-178.4,13.03842631,1684,441,1024,1298,,179.461948,450.705728,85,7.702,7.733,NE,4.1977056,Calm,
0,128,32.82650171,-95.30423588,472,,-12.20002022,-4.700007791,0.200000332,2.3,-27.3,-178.1,13.07404154,1684,364,962,1298,,186.023628,448.82816,85,7.702,6.303,NE,4.1977056,Calm,
1,128.1,32.82649012,-95.30424109,472,,-12.20002022,-4.700007791,0.600000995,2.3,-29.2,-178.2,13.07404154,1684,364,946,1299,,181.758536,446.995296,85,7.702,6.303,NE,4.1977056,Calm,
2,128.2,32.82648012,-95.30424547,471,,-12.20002022,-4.600007625,0.900001492,0.4,-30,-177.9,13.03842631,1684,364,946,1298,,182.742788,445.430656,85,7.702,6.303,NE,4.1977056,Calm,
3,128.3,32.82646961,-95.30425011,471,,-12.30002039,-4.600007625,1.300002155,0.1,-30.9,-177.8,13.13204364,1684,364,936,1299,,181.758536,443.776608,85,7.702,6.303,NE,4.1977056,Calm,
4,128.4,32.82645732,-95.30425557,470,,-12.30002039,-4.600007625,1.700002818,0.2,-32.1,-178.1,13.13204364,1684,364,893,1301,,174.212604,441.854336,85,7.702,6.303,NE,4.1977056,Calm,
0,128.5,32.82644561,-95.30426063,470,,-12.30002039,-4.500007459,2.100003481,-1.1,-33.4,-178.2,13.09734931,1684,364,882,1302,,170.931764,440.021472,85,7.702,6.303,NE,4.1977056,Calm,
1,128.6,32.82643559,-95.30426499,469,,-12.40002055,-4.500007459,2.500004144,-4.8,-34.4,-177.4,13.19130684,1684,379,678,1316,,168.96326,438.412128,85,7.702,6.303,NE,4.1977056,Calm,
2,128.7,32.82642379,-95.30426998,468,,-12.50002072,-4.400007293,2.800004641,-14.5,-31.9,-175.8,13.25181415,1684,657,495,1322,,167.650924,436.579264,85,7.702,6.303,NE,4.1977056,Calm,
3,128.8,32.8264125,-95.30427478,467,,-12.60002089,-4.200006962,3.100005139,-27.1,-21.4,-175.9,13.2815879,1684,914,949,1321,,160.104992,434.835808,85,7.702,6.303,NE,4.1977056,Calm,
4,128.9,32.82640227,-95.30427842,466,,-12.70002105,-3.500005802,2.800004641,-29.5,-12.7,179.7,13.17347977,1684,1024,1024,1321,,152.55906,433.315872,85,7.702,6.303,NE,4.1977056,Calm,
0,129,32.82638984,-95.30428178,465,,-12.70002105,-2.60000431,2.100003481,-15.4,-18.4,174.1,12.96343132,1684,1024,808,1323,,150.590556,431.572416,85,7.806,4.397,NE,4.1977056,Calm,
1,129.1,32.82637786,-95.30428448,464,,-12.70002105,-2.300003812,1.900003149,-2,-30.3,169.4,12.90660852,1684,1178,364,1323,,151.574808,429.963072,85,7.806,4.397,NE,4.1977056,Calm,
2,129.2,32.82636717,-95.30428662,463,,-13.00002155,-2.200003647,1.800002984,-15.1,-27,171.6,13.18486141,1684,1165,364,1322,,158.136488,428.532544,85,7.806,4.397,E,4.1977056,Calm,
3,129.3,32.82635601,-95.30428868,463,,-13.20002188,-1.600002652,1.100001823,-26.5,-17.2,172.5,13.29663795,1684,1275,1024,1308,,155.8399,427.102016,85,7.806,4.397,E,4.1977056,Calm,
4,129.4,32.82634249,-95.30428938,462,,-13.10002171,-0.70000116,0.500000829,-31.3,-14.5,164.6,13.11871067,1684,1357,1033,1308,,146.325464,425.492672,85,7.806,4.397,E,4.1977056,Calm,
0,129.5,32.82633193,-95.30428948,462,,-12.80002122,0.100000166,0,-29.2,-18.6,158.2,12.80041148,1684,1024,1030,1309,,146.325464,424.330368,85,7.806,4.397,E,4.1977056,Calm,
1,129.6,32.82632,-95.30428889,462,,-12.60002089,0.900001492,-0.300000497,-22.8,-28.7,155.9,12.63212283,1684,914,1024,1310,,146.325464,423.078656,85,7.806,4.397,E,4.1977056,Calm,
2,129.7,32.82630813,-95.3042875,462,,-12.50002072,1.300002155,-0.100000166,-19.8,-35.4,155,12.56743882,1684,1024,1334,1310,,147.309716,421.871648,85,7.806,4.397,E,4.1977056,Calm,
3,129.8,32.82629669,-95.3042857,462,,-12.40002055,1.600002652,0.200000332,-17.4,-35.2,153.2,12.50282008,1684,1024,1684,1306,,150.590556,420.798752,85,7.806,4.397,E,4.1977056,Calm,
4,129.9,32.82628599,-95.30428363,462,,-12.50002072,2.100003481,0.200000332,-2.5,-30.9,148,12.67519334,1684,1111,1684,1304,,153.871396,419.859968,85,7.806,4.397,E,4.1977056,Calm,
0,130,32.82627422,-95.3042811,462,,-12.70002105,2.300003812,-0.100000166,11.9,-14.1,142.7,12.90660852,1684,1199,1684,1305,,144.028876,418.831776,85,7.66,4.397,E,4.1977056,Calm,
