OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.xSpeed [m/s],MPH to m/s,OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,OSD.vpsHeight [m],ft to m,HOME.heightLimit [ft],HOME.distance [ft],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
48.1,35.18360552,-97.44560489,1138,-1.500002486,,-0.500000829,0,0.3,4.4,-111.6,1.58114114,1024,1024,751,1051,29.855644,,322.834656,30.511812,95,7.885,4.916,W,2.2977856,Calm
48.2,35.18360438,-97.44560543,1138,-1.400002321,,-0.500000829,0.100000166,6.3,10,-110.6,1.486609168,1024,1024,706,1032,29.855644,,322.834656,30.839896,95,7.885,4.916,NW,2.2977856,Calm
48.3,35.18360325,-97.44560592,1137,-1.200001989,,-0.400000663,0.200000332,9.1,11.6,-110.3,1.264913091,1024,1024,948,1024,28.871392,,322.834656,31.16798,95,7.885,4.916,NW,2.2977856,Calm
48.4,35.18360236,-97.44560628,1137,-0.900001492,,-0.300000497,0.300000497,8,10.9,-110.6,0.948684595,1024,1024,1024,1024,28.871392,,322.834656,31.496064,95,7.885,4.916,NW,2.2977856,Calm
48.5,35.18360151,-97.44560659,1137,-0.70000116,,-0.100000166,0.100000166,6.4,9.7,-110.9,0.707107755,1024,1024,1024,1024,27.88714,,322.834656,32.152232,95,7.885,4.916,NW,2.2977856,Calm
48.6,35.18360109,-97.44560664,1137,-0.500000829,,0,0,3.3,8.7,-111.2,0.500000829,1024,1024,893,1024,27.88714,,322.834656,32.152232,95,7.885,4.916,NW,2.2977856,Calm
48.7,35.1836007,-97.44560666,1137,-0.400000663,,0,0,1,7.5,-111.4,0.400000663,1024,1024,718,1078,28.871392,,322.834656,32.152232,95,7.885,4.916,NW,2.2977856,Calm
48.8,35.18360047,-97.44560661,1137,-0.200000332,,0,0,0.8,6.5,-111.4,0.200000332,1024,1024,736,1027,28.871392,,322.834656,32.152232,95,7.885,4.916,NW,2.2977856,Calm
48.9,35.1836003,-97.44560656,1137,-0.200000332,,0,0.100000166,0.6,5.4,-111.4,0.200000332,1024,1024,691,1027,28.871392,,322.834656,32.152232,95,7.885,4.916,NW,2.2977856,Calm
49,35.18360018,-97.4456065,1137,-0.100000166,,0,0.200000332,0.7,4.9,-111.4,0.100000166,1024,1024,675,1027,28.871392,,322.834656,32.152232,95,7.902,4.916,NW,2.2977856,Calm
49.1,35.18360009,-97.44560646,1137,-0.100000166,,0,0.300000497,0,4.4,-111.4,0.100000166,1024,1024,554,1046,28.871392,,322.834656,32.152232,95,7.902,4.916,NW,2.2977856,Calm
49.2,35.18360005,-97.44560632,1137,0,,0.100000166,0.400000663,-0.9,4.1,-111.4,0.100000166,1024,1024,479,1047,27.88714,,322.834656,31.824148,95,7.902,4.916,NW,2.2977856,Calm
49.3,35.18359993,-97.44560626,1137,0,,0.100000166,0.600000995,-1.6,4.3,-111.4,0.100000166,1024,1024,919,1024,27.88714,,322.834656,31.824148,95,7.902,4.916,NW,2.2977856,Calm
49.4,35.1835999,-97.44560612,1136,0,,0.100000166,0.900001492,-1.1,4.4,-111.3,0.100000166,1024,1024,1024,1024,26.902888,,322.834656,31.824148,95,7.902,4.916,NW,2.2977856,Calm
49.5,35.18359986,-97.44560593,1136,0,,0.100000166,0.900001492,0.3,3.1,-111.2,0.100000166,1024,1024,1024,1024,25.590552,,322.834656,31.496064,95,7.902,4.916,NW,2.2977856,Calm
49.6,35.18359984,-97.44560574,1136,0,,0.100000166,0.500000829,-2.5,2.3,-111.5,0.100000166,1024,1024,1024,1024,25.590552,,322.834656,31.496064,95,7.902,4.85,NW,2.2977856,Calm
49.7,35.18359984,-97.44560556,1136,0,,0.100000166,0.200000332,-4.8,3.9,-111.6,0.100000166,1024,1024,1098,1024,25.590552,,322.834656,31.16798,95,7.902,4.85,NW,2.2977856,Calm
49.8,35.18359994,-97.44560539,1136,0,,0,0.100000166,-4.8,4,-111.6,0,1024,1024,1217,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.2977856,Calm
49.9,35.18359996,-97.44560534,1136,0,,0,0,-3.4,3.1,-111.6,0,1024,1024,1042,1024,24.6063,,322.834656,30.839896,95,7.902,4.85,NW,2.2977856,Calm
50,35.18359995,-97.44560533,1136,0,,0,0,-1.8,2.8,-111.6,0,1024,1024,1024,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.3961344,Calm
50.1,35.18359999,-97.44560531,1136,0,,0,0,-2.2,2.8,-111.5,0,1024,1024,1024,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.3961344,Calm
50.2,35.18360002,-97.4456053,1136,0,,0,0,-2.5,2.1,-111.4,0,1252,1024,1024,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.3961344,Calm
50.3,35.18360006,-97.4456053,1136,0,,0,0,-1.8,1.9,-111.4,0,1597,922,1024,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.3961344,Calm
50.4,35.18360006,-97.44560527,1136,0,,0,0,-1.8,3.5,-111.6,0,1684,861,1024,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.3961344,Calm
50.5,35.18360009,-97.44560524,1136,0,,0,0,-2.6,9.6,-111.7,0,1684,783,1024,1024,25.590552,,322.834656,30.839896,95,7.902,4.85,NW,2.3961344,Calm
50.6,35.18360016,-97.44560523,1136,0.100000166,,0,0,-2,17.1,-111.5,0.100000166,1684,783,1024,1024,24.6063,,322.834656,30.839896,95,7.879,4.85,NW,2.4989536,Calm
50.7,35.18360043,-97.44560531,1136,0.400000663,,-0.100000166,0,-0.6,20.2,-111.5,0.412310804,1684,794,1024,1024,24.6063,,322.834656,30.839896,95,7.879,4.85,NW,2.4989536,Calm
50.8,35.18360104,-97.44560554,1136,0.600000995,,-0.100000166,0,-1,20.2,-111.9,0.608277046,1684,870,1024,1024,24.6063,,322.834656,31.16798,95,7.879,4.85,NW,2.4989536,Calm
50.9,35.18360173,-97.44560574,1136,0.900001492,,-0.200000332,0,-1.2,19.9,-111.8,0.921955626,1595,1024,1024,1024,23.622048,,322.834656,31.16798,95,7.879,4.85,NW,2.4989536,Calm
51,35.18360278,-97.44560606,1136,1.200001989,,-0.300000497,0,-2,19.3,-111.9,1.236933305,1177,1024,1024,1024,23.622048,,322.834656,31.496064,95,7.879,4.85,NW,2.4989536,Calm
51.1,35.18360408,-97.44560652,1136,1.400002321,,-0.400000663,0,-2.7,17.8,-112.1,1.456024032,792,1024,1024,1024,23.622048,,322.834656,31.824148,95,7.879,4.85,NW,2.4989536,Calm
51.2,35.18360559,-97.44560705,1136,1.600002652,,-0.400000663,0,-3.2,9.4,-112.2,1.649244555,515,900,1024,1024,23.622048,,322.834656,32.480316,95,7.879,4.85,NW,2.4989536,Calm
51.3,35.18360707,-97.44560758,1136,1.700002818,,-0.500000829,0,-3.5,2.2,-111.8,1.772007104,454,896,1024,1024,24.6063,,322.834656,33.136484,95,7.879,4.85,NW,2.5973024,Calm
51.4,35.18360858,-97.44560813,1136,1.600002652,,-0.400000663,0,-2.3,-4.4,-111.6,1.649244555,666,1024,1024,1024,24.6063,,322.834656,34.120736,95,7.879,4.85,NW,2.5973024,Calm
51.5,35.18361,-97.44560854,1136,1.400002321,,-0.400000663,0,-1.2,-10.3,-111.5,1.456024032,1024,1024,1024,1024,24.6063,,322.834656,34.776904,95,7.879,4.85,NW,2.5973024,Calm
51.6,35.18361117,-97.44560884,1136,1.100001823,,-0.200000332,0,-2,-10.5,-111.4,1.118035417,1024,1024,1024,1024,24.6063,,322.834656,35.433072,94,7.879,5.126,NW,2.5973024,Calm
51.7,35.18361206,-97.44560908,1136,0.900001492,,-0.100000166,0,-3.1,-2.8,-111.1,0.90553987,1024,1024,1024,1024,24.6063,,322.834656,36.08924,94,7.879,5.126,NW,2.5973024,Calm
51.8,35.18361279,-97.44560926,1136,0.800001326,,-0.100000166,0,-3.9,2.5,-111.3,0.806226805,1024,1024,1024,1063,24.6063,,322.834656,36.417324,94,7.879,5.126,NW,2.5973024,Calm
51.9,35.18361347,-97.44560943,1136,0.800001326,,-0.100000166,0,-3.7,2.3,-111.6,0.806226805,1024,1024,1024,1236,24.6063,,322.834656,36.745408,94,7.879,5.126,NW,2.5973024,Calm
52,35.18361423,-97.44560963,1136,0.800001326,,-0.100000166,0,-3.5,-3.7,-111.7,0.806226805,1024,1024,1024,1236,24.6063,,322.834656,37.401576,94,7.879,5.126,NW,2.5973024,Calm
52.1,35.18361484,-97.44560979,1136,0.600000995,,-0.100000166,0,-3.2,-6.6,-111.1,0.608277046,1024,1024,1024,1306,25.590552,,322.834656,37.72966,94,7.879,5.126,NW,2.6956512,Calm
52.2,35.1836153,-97.44560989,1136,0.400000663,,0,0,-2.9,-5.7,-109.7,0.400000663,1024,1024,1024,1368,25.590552,,322.834656,38.057744,94,7.879,5.126,NW,2.6956512,Calm
52.3,35.18361562,-97.44560999,1136,0.300000497,,0,0,-2.3,-3.7,-108.6,0.300000497,1024,1024,1024,1407,24.6063,,322.834656,38.385828,94,7.879,5.126,NW,2.6956512,Calm
52.4,35.18361585,-97.44561003,1136,0.200000332,,0,0,-2.2,-2.3,-107.2,0.200000332,1024,1024,1024,1448,24.6063,,322.834656,38.385828,94,7.879,5.126,NW,2.6956512,Calm
52.5,35.18361594,-97.44561003,1136,0.100000166,,0,0,-2.2,-1.6,-105.1,0.100000166,1024,1024,1024,1448,25.590552,,322.834656,38.385828,94,7.879,5.126,NW,2.6956512,Calm
52.6,35.18361598,-97.44561003,1136,0,,0,0,-1.8,-0.6,-102.3,0,1024,1024,1024,1503,25.590552,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
52.7,35.18361599,-97.44561,1136,0,,0,0,-1.6,0.2,-98.9,0,1024,1024,1024,1600,24.6063,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
52.8,35.18361596,-97.44560999,1136,0,,0,0,-1.8,0.7,-94.4,0,1024,1024,1024,1645,24.6063,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
52.9,35.18361591,-97.44560997,1136,0,,0,0,-1.7,0.6,-87.8,0,1024,1024,1024,1661,24.6063,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
53,35.18361585,-97.44560996,1136,0,,0,0,-2,1.5,-80.4,0,1024,1024,949,1684,24.6063,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
53.1,35.18361579,-97.44560993,1136,0,,0,0,-1.9,1.1,-73,0,1024,1024,953,1684,24.6063,,322.834656,38.385828,94,7.866,5.126,NW,2.7984704,Calm
53.2,35.18361574,-97.44560994,1136,0,,0,0,-2.4,0.6,-65.7,0,1024,1024,960,1684,25.590552,,322.834656,38.385828,94,7.866,5.126,NW,2.7984704,Calm
53.3,35.18361568,-97.44560993,1136,0,,0,0,-2.8,0.2,-58.3,0,1024,1024,976,1684,24.6063,,322.834656,38.385828,94,7.866,5.126,NW,2.7984704,Calm
53.4,35.18361563,-97.44560995,1136,0,,0,0,-2.8,0.6,-50.8,0,1024,1024,1009,1638,25.590552,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
53.5,35.18361559,-97.44560997,1136,0,,0,0,-2.7,1.1,-43.4,0,1024,1024,959,1185,25.590552,,322.834656,38.385828,94,7.866,5.126,NW,2.6956512,Calm
53.6,35.18361556,-97.44561003,1136,0,,0,0,-2.6,1.2,-39.3,0,1024,1024,1024,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.6956512,Calm
53.7,35.18361556,-97.44561004,1136,0,,0,0,-2.3,0.2,-41.6,0,1024,1024,1024,1024,24.6063,,322.834656,38.385828,94,7.866,5.147,NW,2.6956512,Calm
53.8,35.18361558,-97.44561004,1136,0,,0,0,-1.7,-0.4,-42.1,0,1024,1024,1161,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.6956512,Calm
53.9,35.18361567,-97.44561007,1136,0,,0,0,-1.3,0.2,-41.6,0,1048,1024,1280,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.5973024,Calm
54,35.18361571,-97.44561005,1136,0,,0,0,-1.7,0.3,-41.5,0,1202,1023,1323,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.5973024,Calm
54.1,35.18361575,-97.44561004,1136,0,,0,-0.100000166,-1.9,0.3,-41.6,0,1251,984,1323,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.5973024,Calm
54.2,35.18361578,-97.44561004,1136,0,,0,-0.300000497,-1.7,0.9,-41.6,0,1284,968,1345,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.4989536,Calm
54.3,35.18361579,-97.44561,1136,0,,0,-0.400000663,-1.8,1.4,-41.7,0,1024,1024,1345,1024,25.590552,,322.834656,38.385828,94,7.866,5.147,NW,2.4989536,Calm
54.4,35.18361583,-97.44560995,1136,0,,0,-0.400000663,-1.6,1,-41.7,0,1024,1024,1346,1024,26.902888,,322.834656,38.385828,94,7.866,5.147,NW,2.4989536,Calm
54.5,35.18361572,-97.44560975,1136,0,,0,-0.500000829,-2.5,0.4,-41.6,0,1024,1024,1369,1024,26.902888,,322.834656,38.057744,94,7.866,5.147,NW,2.4989536,Calm
54.6,35.18361585,-97.4456098,1137,0,,0,-0.500000829,-3.1,0,-41.5,0,1024,1024,1263,1024,27.88714,,322.834656,38.385828,94,7.865,5.215,NW,2.3961344,Calm
54.7,35.18361587,-97.44560971,1137,0,,0,-0.500000829,-2.8,0,-41.5,0,1024,1024,1024,1024,28.871392,,322.834656,38.057744,94,7.865,5.215,NW,2.3961344,Calm
54.8,35.18361586,-97.44560951,1137,0,,0,-0.500000829,-3.2,-0.6,-41.5,0,1024,1024,1024,1024,28.871392,,322.834656,38.057744,94,7.865,5.215,NW,2.3961344,Calm
54.9,35.18361587,-97.44560943,1137,0,,0,-0.200000332,-3.3,-1.2,-41.5,0,1024,1024,993,1024,28.871392,,322.834656,38.057744,94,7.865,5.215,NW,2.3961344,Calm
55,35.18361587,-97.44560935,1137,0,,0,0,-2.2,-0.5,-41.5,0,1024,1024,790,1024,29.855644,,322.834656,37.72966,94,7.865,5.215,NW,2.2977856,Calm
55.1,35.18361587,-97.44560929,1137,0,,0,0,-2,-0.4,-41.6,0,1024,1024,962,1024,28.871392,,322.834656,37.72966,94,7.865,5.215,NW,2.2977856,Calm
55.2,35.18361584,-97.44560921,1137,0,,0,0,-3.2,-1,-41.6,0,1024,1024,1024,1024,28.871392,,322.834656,37.72966,94,7.865,5.215,NW,2.2977856,Calm
55.3,35.18361581,-97.44560914,1137,0,,0,0.100000166,-3.6,-0.6,-41.5,0,1024,1024,1024,1024,28.871392,,322.834656,37.72966,94,7.865,5.215,NW,2.2977856,Calm
55.4,35.18361579,-97.44560908,1137,0,,0,0,-3,-0.2,-41.6,0,1024,1024,1024,1024,28.871392,,322.834656,37.72966,94,7.865,5.215,NW,2.1994368,Calm
55.5,35.18361576,-97.44560899,1137,0,,0,0,-3.5,-1,-41.6,0,1024,1024,1024,1024,28.871392,,322.834656,37.401576,94,7.865,5.215,NW,2.1994368,Calm
55.6,35.18361573,-97.44560893,1137,0,,0,0,-3.8,-1.5,-41.6,0,1024,1024,1024,1066,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.1994368,Calm
55.7,35.18361571,-97.4456089,1137,0,,0,0,-3,-0.9,-41.5,0,1024,1024,1024,1241,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.1994368,Calm
55.8,35.18361571,-97.44560887,1137,0,,0,0,-2.8,-0.2,-41.5,0,1024,1024,1024,1412,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.1994368,Calm
55.9,35.18361568,-97.44560885,1137,0,,0,0,-3.1,-0.2,-41,0,1024,1024,1024,1418,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.0966176,Calm
56,35.18361564,-97.44560887,1137,0,,0,0,-3.2,-0.3,-38.8,0,1024,1024,1024,1459,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.0966176,Calm
56.1,35.1836156,-97.44560886,1137,0,,0,0,-3.2,-0.5,-36.1,0,1024,1024,1024,1489,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.0966176,Calm
56.2,35.18361556,-97.44560886,1137,0,,0,0,-3.6,0,-33.3,0,1024,1024,1024,1489,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.0966176,Calm
56.3,35.18361546,-97.44560888,1137,0,,0,0,-4,0.2,-29.8,0,1024,1024,1024,1489,28.871392,,322.834656,37.401576,94,7.9,5.215,NW,2.0966176,Calm
56.4,35.18361538,-97.44560886,1137,0,,0,0,-4.9,0,-26.4,0,1024,1024,1019,1360,28.871392,,322.834656,37.073492,94,7.9,5.215,NW,2.0966176,Calm
56.5,35.18361536,-97.44560884,1137,0,,0,0,-4.7,-0.9,-23.5,0,1024,1024,1024,1024,28.871392,,322.834656,37.073492,94,7.9,5.215,NW,2.0966176,Calm
56.6,35.18361536,-97.44560883,1137,0,,0,0,-4.1,-1.5,-24.2,0,1024,1024,970,1024,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,2.0966176,Calm
56.7,35.18361536,-97.44560883,1137,0,,0,0,-4,-0.9,-24.7,0,1024,1024,1024,1570,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
56.8,35.18361539,-97.44560883,1137,0,,0,0,-3.7,-0.3,-23,0,1024,1024,1024,1670,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
56.9,35.1836154,-97.44560885,1137,0,,0,0,-3,-0.8,-16.3,0,1024,1024,1024,1684,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
57,35.18361542,-97.44560886,1137,0,,0,0,-3.1,-0.5,-8.5,0,1024,1024,1024,1684,28.871392,,322.834656,37.401576,94,7.9,4.97,NW,1.9982688,Calm
57.1,35.1836154,-97.44560881,1137,0,,0,0,-3.4,-1.3,-0.8,0,1024,1024,1024,1684,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
57.2,35.18361541,-97.44560875,1137,0,,0,0,-2.8,-2.9,6.6,0,1024,1024,1024,1684,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
57.3,35.18361542,-97.44560868,1137,0,,0,0,-2.3,-2.8,14.2,0,1024,1024,1024,1684,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
57.4,35.18361547,-97.44560857,1137,0,,0.100000166,0,-3.7,-3.1,21.9,0.100000166,1024,1024,1024,1024,28.871392,,322.834656,37.073492,94,7.9,4.97,NW,1.9982688,Calm
57.5,35.1836155,-97.44560841,1137,0,,0.100000166,0,-2.8,-4.4,25.7,0.100000166,1024,1024,1056,1024,28.871392,,322.834656,36.745408,94,7.9,4.97,NW,1.9982688,Calm
57.6,35.18361559,-97.44560818,1137,0,,0.200000332,0,0.2,-6.8,22.7,0.200000332,1024,1024,1226,1024,28.871392,,322.834656,36.745408,94,7.855,5.186,NW,1.9982688,Calm
57.7,35.18361565,-97.44560801,1137,0,,0.100000166,0,4.6,-7.8,21.8,0.100000166,1024,1024,1285,1024,28.871392,,322.834656,36.417324,94,7.855,5.186,NW,1.9982688,Calm
57.8,35.18361562,-97.44560783,1137,0,,0,0,2.2,-6.1,22.7,0,1024,1024,1296,1024,28.871392,,322.834656,36.417324,94,7.855,5.186,NW,2.0966176,Calm
57.9,35.18361556,-97.4456078,1137,0,,0,-0.200000332,-1.8,-4.3,23.2,0,1024,1024,1319,1024,28.871392,,322.834656,36.417324,94,7.855,5.186,NW,2.0966176,Calm
58,35.18361546,-97.44560785,1137,0,,0,-0.300000497,-2.2,-4.1,23.1,0,1024,1024,1226,1024,29.855644,,322.834656,36.417324,94,7.855,5.186,NW,2.0966176,Calm
58.1,35.18361543,-97.44560778,1138,0,,0,-0.300000497,-0.8,-5.2,22.7,0,1024,1006,1166,1024,29.855644,,322.834656,36.417324,94,7.855,5.186,NW,2.0966176,Calm
58.2,35.1836154,-97.44560772,1138,0,,0,-0.400000663,0.4,-7.3,22.5,0,988,748,1145,1024,29.855644,,322.834656,36.08924,94,7.855,5.186,NW,2.0966176,Calm
58.3,35.1836154,-97.44560767,1138,0,,0,-0.200000332,-1.1,-6.3,22.9,0,993,808,1024,1024,31.16798,,322.834656,36.08924,94,7.855,5.186,NW,2.0966176,Calm
58.4,35.18361535,-97.44560768,1138,0,,0,-0.100000166,-1.2,-4.6,22.8,0,1024,1024,1024,1024,31.16798,,322.834656,36.08924,94,7.855,5.186,NW,2.0966176,Calm
58.5,35.18361523,-97.44560772,1138,0,,0,0,0.4,-4.6,22.9,0,1024,1024,1024,1024,31.16798,,322.834656,36.08924,94,7.855,5.186,NW,2.0966176,Calm
58.6,35.18361515,-97.44560774,1138,0,,0,0,-0.3,-4.7,22.8,0,1024,1024,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
58.7,35.18361507,-97.44560775,1138,0,,0,0,-1.6,-4.8,22.9,0,1024,1045,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
58.8,35.183615,-97.44560781,1138,0,,0,0,-1.1,-4.6,22.8,0,1053,1254,1024,1024,29.855644,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
58.9,35.18361494,-97.44560783,1138,0,,0,0,-1.1,-3.6,22.9,0,1033,1301,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
59,35.18361487,-97.44560785,1138,0,,0,0,-1.6,-3.6,22.8,0,1034,1364,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
59.1,35.18361484,-97.44560785,1138,0,,0,0,-3,-4.4,22.8,0,1097,1472,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
59.2,35.18361478,-97.44560786,1138,0,,0,0,-4.4,-4.6,22.9,0,1157,1550,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
59.3,35.18361479,-97.44560781,1138,0,,0,0,-5.3,-5.1,23.1,0,1170,1627,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.0966176,Calm
59.4,35.18361488,-97.44560775,1138,0.100000166,,0,0,-8.6,-4.9,23.1,0.100000166,1239,1663,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.1994368,Calm
59.5,35.18361502,-97.44560768,1138,0.200000332,,0.100000166,0,-12.8,-3.9,23.3,0.223606726,1246,1663,1024,1024,31.16798,,322.834656,36.08924,94,7.845,5.186,NW,2.1994368,Calm
59.6,35.18361544,-97.44560754,1138,0.400000663,,0.100000166,0,-15.7,-3.2,23.3,0.412310804,1246,1664,1024,1024,29.855644,,322.834656,36.08924,94,7.845,5.133,NW,2.1994368,Calm
59.7,35.1836159,-97.4456073,1138,0.70000116,,0.300000497,0,-16.6,-2.6,23.2,0.761578238,1246,1664,919,1024,29.855644,,322.834656,36.08924,94,7.845,5.133,NW,2.1994368,Calm
59.8,35.18361664,-97.4456069,1138,0.900001492,,0.400000663,0,-16.8,-2.2,23.1,0.984887235,1246,1663,890,1024,29.855644,,322.834656,36.08924,94,7.845,5.133,NW,2.1994368,Calm
59.9,35.18361776,-97.44560626,1138,1.100001823,,0.500000829,0,-16.2,-2.9,23.1,1.208306204,1246,1663,890,1024,29.855644,,322.834656,36.08924,94,7.845,5.133,NW,2.1994368,Calm
60,35.18361897,-97.44560554,1138,1.300002155,,0.600000995,0,-16.1,-3.1,23.1,1.431784182,1217,1648,1000,1024,28.871392,,322.834656,36.417324,94,7.845,5.133,NW,2.1994368,Calm
60.1,35.18362039,-97.4456047,1138,1.500002486,,0.70000116,0,-16.2,-2.6,23.1,1.65529703,1093,1562,1024,1024,29.855644,,322.834656,36.417324,94,7.845,5.133,NW,2.1994368,Calm
60.2,35.18362169,-97.44560394,1138,1.700002818,,0.800001326,0,-14.8,-2.3,23,1.878832229,1083,1562,1024,1024,28.871392,,322.834656,36.745408,94,7.845,5.133,NW,2.1994368,Calm
60.3,35.18362349,-97.4456029,1138,1.900003149,,0.900001492,0,-11.8,-3.2,23.1,2.102383075,1024,1588,1024,1024,28.871392,,322.834656,37.401576,94,7.845,5.133,NW,2.1994368,Calm
60.4,35.18362529,-97.44560185,1138,2.000003315,,0.900001492,0,-10.9,-4,23.1,2.193174664,932,1601,1024,1024,28.871392,,322.834656,38.057744,94,7.845,5.133,NW,2.1994368,Calm
60.5,35.18362721,-97.44560077,1138,2.100003481,,0.900001492,0,-11.8,-3.5,23.2,2.284735608,773,1601,1024,1024,28.871392,,322.834656,39.041996,94,7.845,5.133,NW,2.1994368,Calm
60.6,35.18362931,-97.44559965,1138,2.300003812,,1.000001658,0,-12.6,-3.1,23.1,2.507990961,648,1599,1024,1024,29.855644,,322.834656,40.354332,94,7.862,5.161,NW,2.1994368,Calm
60.7,35.18363159,-97.4455984,1138,2.400003978,,1.000001658,0,-12.8,-5.1,23.1,2.60000431,484,1577,1024,1024,29.855644,,322.834656,41.666668,94,7.862,5.161,NW,2.1994368,Calm
60.8,35.18363389,-97.4455972,1138,2.60000431,,1.000001658,0,-13.7,-6.1,23.2,2.785681927,364,1493,1024,1024,29.855644,,322.834656,43.307088,94,7.862,5.161,NW,2.1994368,Calm
60.9,35.18363615,-97.4455961,1138,2.700004476,,1.000001658,0,-14.9,-8.3,23.6,2.879240693,364,1423,1024,1024,29.855644,,322.834656,45.275592,94,7.862,5.161,NW,2.1994368,Calm
61,35.1836387,-97.44559499,1138,2.900004807,,1.000001658,0,-13,-13.4,23.9,3.067577304,364,1380,1024,1024,28.871392,,322.834656,47.244096,94,7.862,5.161,NW,2.1994368,Calm
61.1,35.18364133,-97.44559399,1138,3.100005139,,0.800001326,0,-9,-16.2,24,3.201567262,873,1333,1024,1024,28.871392,,322.834656,49.868768,94,7.862,5.161,NW,2.1994368,Calm
61.2,35.18364434,-97.44559316,1138,3.200005304,,0.600000995,0,-5.1,-17.3,23.6,3.255769074,1330,1044,1024,1024,28.871392,,322.834656,52.821524,94,7.862,5.161,NW,2.1994368,Calm
61.3,35.18364723,-97.4455926,1138,3.30000547,,0.400000663,0,-2.1,-10.1,23.2,3.324159488,1684,948,1024,1024,28.871392,,322.834656,55.77428,94,7.862,5.161,NW,2.1994368,Calm
61.4,35.18365026,-97.44559223,1138,3.30000547,,0.300000497,0,1.4,0.6,23,3.313613368,1684,841,1024,1024,28.871392,,322.834656,59.05512,94,7.862,5.161,NW,2.1994368,Calm
61.5,35.18365309,-97.44559198,1138,3.100005139,,0.300000497,0,2.3,12.7,23.4,3.114487446,1684,851,1024,1024,29.855644,,322.834656,62.33596,94,7.862,5.161,NW,2.1994368,Calm
61.6,35.18365594,-97.44559134,1138,2.900004807,,0.600000995,0,3.2,19.1,23.6,2.961423186,1684,851,1024,1024,29.855644,,322.834656,65.6168,94,7.862,5.161,NW,2.1994368,Calm
61.7,35.1836583,-97.44559052,1138,2.60000431,,0.900001492,0,6.1,19.7,24,2.751367583,1684,895,1024,1024,28.871392,,322.834656,67.913388,94,7.862,5.161,NW,2.1994368,Calm
61.8,35.18366035,-97.44558909,1138,2.200003647,,1.200001989,0,4.4,17.4,23.6,2.505996715,1684,979,1024,1024,28.871392,,322.834656,70.209976,94,7.875,5.161,NW,2.1994368,Calm
