OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
69.7,32.8257077,-95.30265516,447,,11.50001906,2.60000431,-0.100000166,14.5,-29.1,12.5,11.79026962,1024,1684,1140,1215,,131.2336,4162.401708,88,7.665,8.656,N,3.2991552,Calm
69.8,32.82571892,-95.30265197,447,,11.4000189,2.800004641,0.100000166,12.9,-31.4,12.9,11.73884392,1024,1684,1173,1475,,135.498692,4169.94764,88,7.665,8.656,N,3.2991552,Calm
69.9,32.82572814,-95.30264901,447,,11.50001906,3.200005304,-0.200000332,21.1,-23.6,12.2,11.93693718,1024,1684,1134,1616,,127.95276,4176.181236,88,7.665,8.656,N,3.2991552,Calm
70,32.82573908,-95.30264487,447,,11.4000189,3.800006299,-0.70000116,31.8,-13.2,13.2,12.01667481,1024,1684,1103,1652,,127.95276,4184.71142,88,7.665,8.656,N,3.2991552,Calm
70.1,32.82574895,-95.30264054,448,,11.00001823,4.200006962,-0.70000116,36.6,-9.9,18.1,11.77456823,1024,1684,1030,1453,,128.937012,4192.91352,88,7.665,8.656,N,3.2991552,Calm
70.2,32.82575831,-95.30263574,448,,10.60001757,4.700007791,-0.400000663,36.2,-9.6,25.9,11.59527658,1024,1684,1024,1024,,116.141736,4201.11562,88,7.665,8.656,N,3.2991552,Calm
70.3,32.82576772,-95.30263016,448,,10.00001658,5.100008454,-0.300000497,33.3,-13.6,32.2,11.22543592,1024,1684,1024,1024,,119.422576,4210.301972,88,7.665,8.656,N,3.2991552,Calm
70.4,32.82577787,-95.30262379,448,,9.600015913,5.400008951,0,25.4,-24.6,36,11.01455374,1024,1684,1024,1024,,121.39108,4220.472576,88,7.665,8.656,N,3.2991552,Calm
70.5,32.82578533,-95.3026185,448,,9.300015416,5.700009448,0.100000166,22.2,-23.9,40,10.9078131,1024,1684,1024,891,,121.39108,4228.674676,88,7.665,8.656,N,3.2991552,Calm
70.6,32.82579439,-95.30261131,448,,9.000014918,6.200010277,0,22.2,-24.1,40,10.92887897,1024,1684,625,787,,126.968508,4239.173364,88,7.665,8.656,N,3.2991552,Calm
70.7,32.82580152,-95.30260509,448,,8.700014421,6.500010774,0,19.2,-30.2,40.1,10.86003615,1024,1684,460,684,,126.968508,4248.031632,88,7.665,8.656,N,3.2991552,Calm
70.8,32.82580977,-95.30259733,448,,8.50001409,6.60001094,0.500000829,13.2,-34.7,41.3,10.76152329,1024,1684,440,618,,118.11024,4258.858404,88,7.665,8.656,N,3.2991552,Calm
70.9,32.82581597,-95.30259117,448,,8.300013758,6.700011106,0.900001492,-0.3,-35.3,45.2,10.66678836,1024,1684,424,530,,120.406828,4267.388588,88,7.665,8.656,N,3.2991552,Calm
71,32.82582407,-95.30258332,447,,8.300013758,6.700011106,1.300002155,-15.8,-31,47.2,10.66678836,1024,1684,502,368,,116.141736,4278.21536,88,7.665,8.656,N,3.2991552,Calm
71.1,32.82583155,-95.30257625,447,,8.400013924,6.500010774,1.500002486,-27.1,-22.4,43.5,10.62122247,1024,1684,559,364,,112.860896,4288.05788,88,7.665,8.656,N,3.2991552,Calm
71.2,32.82584037,-95.30256929,446,,8.600014255,6.100010111,1.700002818,-32,-16.1,37.5,10.54373568,1024,1684,631,364,,106.299216,4298.228484,88,7.701,8.656,N,2.9996384,Calm
71.3,32.82584829,-95.30256306,445,,8.800014587,5.700009448,2.000003315,-32.1,-16.5,30.9,10.48476798,1024,1684,771,364,,106.299216,4307.414836,88,7.701,5.381,N,2.5973024,Calm
71.4,32.82585587,-95.30255757,445,,8.900014753,5.300008785,2.300003812,-30.6,-15.5,19.8,10.35858825,1024,1684,981,364,,101.049872,4315.94502,88,7.701,5.381,N,2.1994368,Calm
71.5,32.8258641,-95.30255246,444,,9.100015084,4.500007459,2.000003315,-30.5,-15,9.7,10.15186355,1024,1684,1024,364,,98.753284,4324.14712,88,7.701,5.381,N,1.89992,Calm
71.6,32.82587274,-95.30254843,444,,9.300015416,3.500005802,1.500002486,-28.4,-16.5,0.2,9.936816743,1024,1684,1024,647,,96.78478,4331.693052,88,7.701,5.381,N,1.497584,Calm
71.7,32.82588043,-95.30254559,443,,9.400015581,2.60000431,1.000001658,-27.1,-18.4,-8.9,9.75296439,1024,1684,1024,1024,,95.472444,4337.926648,88,7.701,5.381,N,1.296416,Calm
71.8,32.8258899,-95.30254365,443,,9.500015747,1.600002652,0.600000995,-26.2,-22.6,-17,9.633810349,1024,1684,1024,1024,,94.488192,4343.83216,88,7.701,5.381,N,0.9968992,Calm
71.9,32.82589852,-95.30254323,443,,9.400015581,0.600000995,0.300000497,-23.3,-27.6,-22.6,9.41914487,1024,1684,1024,1024,,97.769032,4348.097252,88,7.701,5.381,NE,0.7957312,Calm
72,32.82590621,-95.3025432,443,,9.400015581,-0.100000166,0.200000332,-22.4,-29.3,-24.6,9.400547112,1024,1684,1024,1024,,97.769032,4351.378092,88,7.701,5.381,NE,0.6973824,Calm
72.1,32.8259151,-95.30254415,443,,9.400015581,-0.900001492,0.100000166,-22,-28,-25.8,9.443002054,1024,1684,1024,1024,,101.049872,4354.658932,88,7.701,5.381,E,0.5990336,Calm
72.2,32.82592446,-95.30254604,443,,9.300015416,-1.700002818,0,-20.8,-28,-26.6,9.454115021,1024,1684,1024,1024,,100.06562,4356.95552,88,7.728,5.381,E,0.6973824,Calm
72.3,32.82593155,-95.30254801,443,,9.20001525,-2.300003812,0,-20.5,-28,-26.2,9.483158316,1024,1684,1024,1024,,97.769032,4358.267856,88,7.728,5.381,E,0.7957312,Calm
72.4,32.82594072,-95.30255131,443,,9.100015084,-2.900004807,0,-21.2,-28.1,-26.1,9.550931815,1024,1684,1024,1024,,94.488192,4359.580192,88,7.728,5.381,SE,0.8985504,Calm
72.5,32.82594808,-95.3025545,443,,9.000014918,-3.400005636,0,-20.1,-28.8,-26.3,9.620826519,1024,1684,1024,1024,,93.50394,4359.908276,88,7.728,5.381,SE,1.0997184,Calm
72.6,32.8259568,-95.30255875,443,,9.000014918,-4.00000663,0,-17.2,-30.2,-26.8,9.848873693,1024,1684,1024,1024,,91.207352,4359.908276,88,7.728,5.381,SE,1.1980672,Calm
72.7,32.82596458,-95.30256299,443,,9.000014918,-4.400007293,0.100000166,-13.6,-31.6,-27.6,10.0180001,1024,1684,1024,1024,,90.2231,4359.580192,88,7.728,5.381,SE,1.3992352,Calm
72.8,32.82597277,-95.30256809,443,,9.000014918,-4.900008122,0.100000166,-10.4,-32.3,-28.6,10.24745545,1024,1684,1024,1024,,90.2231,4358.59594,88,7.728,5.381,SE,1.497584,Calm
72.9,32.82598185,-95.30257416,443,,9.20001525,-5.20000862,0,-7,-33,-29.5,10.56789328,1024,1684,1024,1024,,91.207352,4357.283604,88,7.728,5.381,SE,1.698752,Calm
73,32.8259898,-95.3025797,443,,9.300015416,-5.500009117,0,-5.2,-34.7,-29.9,10.80464611,1024,1684,1024,1045,,91.207352,4355.971268,88,7.728,5.381,SE,1.7971008,Calm
73.1,32.82599844,-95.30258563,443,,9.400015581,-5.700009448,0,-3.1,-34.9,-30.5,10.99319774,1024,1684,1024,1334,,91.207352,4354.658932,88,7.728,5.381,SE,1.89992,Calm
73.2,32.82600663,-95.3025916,443,,9.600015913,-5.90000978,0,5.7,-33,-32.7,11.26811483,1024,1684,1006,1684,,93.50394,4353.018512,88,7.728,5.381,SE,1.9982688,Calm
73.3,32.82601548,-95.30259802,443,,9.90001641,-5.90000978,0,22.9,-23.8,-35.4,11.5247748,1024,1684,1024,1684,,92.519688,4351.378092,88,7.728,6.497,SE,2.0966176,Calm
73.4,32.82602576,-95.30260447,443,,10.20001691,-5.500009117,-0.200000332,32.7,-16.2,-31.5,11.58837518,1024,1684,1024,1684,,94.488192,4350.39384,88,7.728,6.497,SE,2.1994368,Calm
73.5,32.82603536,-95.30260964,443,,10.40001724,-5.000008288,-0.100000166,34.8,-15.3,-23.7,11.53951639,1024,1684,1024,1684,,93.50394,4350.39384,88,7.728,6.497,SE,2.2977856,Calm
73.6,32.82604484,-95.30261438,443,,10.5000174,-4.300007128,0,33.4,-14.8,-14.6,11.34638348,1024,1684,919,1684,,93.50394,4350.721924,88,7.728,6.497,SE,2.3961344,Calm
73.7,32.82605486,-95.30261823,443,,10.60001757,-3.500005802,-0.100000166,30.7,-17,-5.8,11.16290307,1024,1684,364,1506,,94.488192,4352.03426,88,7.728,6.497,SE,2.4989536,Calm
73.8,32.82606396,-95.30262141,443,,10.5000174,-3.000004973,0,29.3,-23,1.2,10.9201827,1024,1684,364,1167,,97.769032,4353.67468,88,7.728,6.497,SE,2.5973024,Calm
73.9,32.82607193,-95.30262379,443,,10.40001724,-2.60000431,0.500000829,27.4,-26.1,10.5,10.72009207,1024,1684,364,1195,,101.049872,4355.3151,88,7.728,6.497,SE,2.6956512,Calm
74,32.82608201,-95.30262632,442,,10.30001707,-2.100003481,0.800001326,23.4,-27.7,16.7,10.51191537,1024,1684,606,1024,,102.034124,4358.267856,88,7.728,6.497,SE,2.7984704,Calm
74.1,32.82609133,-95.30262804,442,,10.20001691,-1.600002652,1.200001989,22.2,-28.6,18.8,10.32474464,1024,1684,1024,1024,,98.753284,4361.220612,88,7.728,6.497,SE,2.7984704,Calm
74.2,32.8261,-95.30262934,442,,10.20001691,-1.100001823,1.500002486,22,-26.8,20.7,10.25915896,1024,1684,1024,1024,,93.50394,4364.501452,88,7.76,6.497,SE,2.8968192,Calm
74.3,32.82610942,-95.30263007,441,,10.20001691,-0.300000497,1.000001658,21.3,-23.8,22.3,10.2044274,1024,1684,657,1040,,91.207352,4368.766544,87,7.76,5.134,SE,2.9996384,Calm
74.4,32.82611921,-95.30262963,441,,10.20001691,0.400000663,0.500000829,21.2,-26.9,21.5,10.20785665,1024,1684,525,1380,,92.519688,4374.015888,87,7.76,5.134,SE,2.9996384,Calm
74.5,32.82612856,-95.30262835,441,,10.00001658,0.900001492,0.70000116,20.8,-31.4,20.3,10.0404348,1024,1684,364,1296,,88.254596,4379.9214,87,7.76,5.134,SE,3.0979872,Calm
74.6,32.82613732,-95.30262701,440,,9.800016244,1.100001823,1.200001989,23.7,-27.5,21,9.861557559,1024,1684,364,1213,,89.238848,4385.826912,87,7.76,5.134,SE,3.0979872,Calm
74.7,32.82614551,-95.30262543,440,,9.700016079,1.500002486,1.500002486,25.8,-26.1,22.1,9.815310377,1024,1684,447,1596,,86.94226,4391.40434,87,7.76,5.134,SE,3.196336,Calm
74.8,32.82615501,-95.30262317,439,,9.500015747,1.900003149,1.800002984,24.7,-26.7,24.7,9.688152978,1024,1684,621,1620,,84.973756,4398.294104,87,7.76,5.134,SE,3.196336,Calm
74.9,32.8261633,-95.30262122,439,,9.400015581,2.200003647,2.100003481,26.4,-23.6,27,9.654030415,1024,1684,621,1620,,81.692916,4404.5277,87,7.76,5.134,SE,3.2991552,Calm
75,32.82617116,-95.3026186,438,,9.100015084,2.500004144,2.400003978,28,-21.7,30.8,9.437176228,1024,1684,1024,1024,,81.692916,4411.08938,87,7.76,5.134,SE,3.2991552,Calm
75.1,32.82617806,-95.30261595,437,,8.900014753,3.100005139,2.300003812,23.8,-21.5,38.4,9.424451682,1024,1684,1024,1024,,80.708664,4416.994892,87,7.76,5.134,SE,3.2991552,Calm
75.2,32.82618802,-95.30261117,436,,8.600014255,3.900006465,1.800002984,19.9,-26.3,41.9,9.443002054,1024,1684,1024,780,,75.131236,4426.509328,87,7.76,5.134,SE,3.397504,Calm
75.3,32.82619449,-95.30260691,436,,8.400013924,4.600007625,1.400002321,20.4,-26.6,42.3,9.577071585,1024,1684,1024,364,,77.427824,4434.05526,87,7.76,5.134,SE,3.397504,Calm
75.4,32.82620187,-95.3026015,436,,8.100013427,5.20000862,1.000001658,18.8,-27.8,42.8,9.625502557,1024,1684,1024,364,,75.131236,4442.585444,87,7.76,5.134,SE,3.397504,Calm
75.5,32.82620983,-95.30259482,435,,8.000013261,5.800009614,0.70000116,-1.8,-29.3,50.7,9.88131181,1024,1684,1024,364,,73.162732,4453.084132,87,7.76,5.134,SE,3.4958528,Calm
75.6,32.82621597,-95.30258925,435,,8.200013592,6.000009946,0.400000663,-19.5,-21.9,51.7,10.16072522,1024,1684,1030,364,,73.162732,4461.286232,87,7.76,5.134,SE,3.4958528,Calm
75.7,32.8262238,-95.30258239,435,,8.50001409,5.800009614,0,-27.5,-18.5,40.3,10.29030334,1024,1684,1030,364,,64.304464,4471.456836,87,7.76,5.134,SE,3.4958528,Calm
75.8,32.82623233,-95.30257571,435,,8.800014587,5.300008785,0,-31.1,-15.9,30.6,10.27279636,1024,1684,1061,364,,63.320212,4482.283608,87,7.76,5.134,SE,3.598672,Calm
75.9,32.8262403,-95.30257051,435,,9.100015084,4.600007625,-0.100000166,-31.7,-15.2,22.1,10.19658453,1024,1684,1060,364,,63.320212,4491.141876,87,7.76,5.134,SE,3.598672,Calm
76,32.82624804,-95.30256603,435,,9.20001525,4.00000663,-0.100000166,-30.6,-18,13.3,10.03196518,1024,1684,1048,364,,64.304464,4499.343976,87,7.76,5.134,SE,3.598672,Calm
76.1,32.82625677,-95.3025626,435,,9.300015416,3.30000547,-0.100000166,-30.2,-20.1,3.7,9.868146482,1024,1684,1049,364,,64.304464,4507.217992,87,7.76,5.134,SE,3.598672,Calm
76.2,32.82626486,-95.30255971,435,,9.400015581,2.500004144,-0.100000166,-29.2,-22.3,-5.1,9.726783046,1024,1684,1044,364,,64.304464,4514.107756,87,7.731,5.134,SE,3.598672,Calm
76.3,32.82627346,-95.30255747,435,,9.400015581,1.800002984,0,-28.8,-24.1,-14.6,9.570804531,1024,1684,1044,364,,76.115488,4520.669436,87,7.731,7.461,SE,3.6970208,Calm
76.4,32.82628288,-95.30255594,435,,9.400015581,1.000001658,0,-29,-25.2,-24.3,9.453057324,1024,1684,1044,364,,78.412076,4527.231116,87,7.731,7.461,SE,3.6970208,Calm
76.5,32.82629122,-95.30255562,436,,9.20001525,0.100000166,-0.100000166,-28.4,-24.3,-34.4,9.200558404,1024,1684,1048,364,,78.412076,4532.152376,87,7.731,7.461,SE,3.6970208,Calm
76.6,32.8262989,-95.30255609,436,,8.800014587,-0.600000995,-0.100000166,-26.8,-24.4,-43.9,8.820445209,1024,1684,1060,364,,77.427824,4536.089384,87,7.731,7.461,SE,3.6970208,Calm
76.7,32.82630621,-95.30255718,436,,8.400013924,-1.300002155,-0.100000166,-26.9,-24.7,-53.5,8.50001409,1024,1684,1060,364,,78.412076,4539.04214,87,7.731,7.461,SE,3.6970208,Calm
76.8,32.82631425,-95.30255944,436,,7.900013095,-2.000003315,-0.100000166,-27,-25.9,-62.3,8.149246389,1024,1684,1061,364,,76.115488,4541.666812,87,7.731,7.461,SE,3.6970208,Calm
76.9,32.82632105,-95.30256261,436,,7.400012266,-2.700004476,-0.100000166,-27.1,-26.2,-71.7,7.877195279,1024,1684,1024,984,,78.412076,4542.651064,87,7.731,7.461,SE,3.6970208,Calm
77,32.82632703,-95.302566,436,,6.700011106,-3.30000547,-0.100000166,-26.6,-26.3,-81.4,7.468613236,1024,1684,1024,933,,77.427824,4542.979148,87,7.731,7.461,SE,3.6970208,Calm
77.1,32.82633167,-95.30256938,436,,6.100010111,-3.800006299,0,-24.3,-27.5,-89.6,7.186805032,1024,1684,1024,1024,,77.427824,4542.32298,87,7.731,7.461,SE,3.79984,Calm
77.2,32.82633806,-95.30257499,436,,5.400008951,-4.200006962,0,-22.6,-28.5,-94.9,6.841063849,1024,1684,1024,1024,,75.131236,4541.010644,87,7.795,7.461,SE,3.79984,Calm
77.3,32.82634258,-95.30257969,436,,4.700007791,-4.600007625,0,-21.7,-28.4,-96.8,6.576484119,1024,1684,1024,1024,,73.162732,4539.370224,87,7.795,7.461,SE,3.79984,Calm
77.4,32.82634586,-95.30258425,436,,4.00000663,-5.000008288,0,-20.1,-28.9,-97.3,6.403134524,1024,1684,1024,1024,,75.131236,4537.40172,87,7.795,7.461,SE,3.79984,Calm
77.5,32.82634915,-95.30259005,436,,3.400005636,-5.400008951,0,-20,-28.2,-98.3,6.381232693,1024,1684,1024,1024,,75.131236,4534.12088,87,7.795,7.461,SE,3.79984,Calm
77.6,32.82635222,-95.30259677,436,,2.800004641,-5.800009614,0,-20.8,-27.2,-98.6,6.440507515,1024,1684,1024,1024,,77.427824,4529.855788,87,7.795,7.461,SE,3.79984,Calm
77.7,32.82635452,-95.30260353,436,,2.200003647,-6.100010111,0,-19.5,-27.4,-98.3,6.484607564,1024,1684,1024,1024,,73.162732,4524.934528,87,7.795,7.461,SE,3.79984,Calm
77.8,32.82635588,-95.3026094,436,,1.700002818,-6.400010609,0,-19.3,-27.7,-98.1,6.621944064,1024,1684,1024,1024,,77.427824,4520.669436,87,7.795,7.461,SE,3.79984,Calm
77.9,32.82635707,-95.30261614,436,,1.100001823,-6.60001094,0,-19.5,-27.7,-98.4,6.691049742,1024,1684,1024,1024,,75.131236,4515.420092,87,7.795,7.461,SE,3.79984,Calm
78,32.82635793,-95.30262429,436,,0.600000995,-6.900011437,0,-19.7,-27.9,-98.1,6.926049282,1024,1684,1418,629,,75.131236,4508.858412,87,7.795,7.461,SE,3.79984,Calm
78.1,32.82635808,-95.30263185,436,,0.100000166,-7.200011935,0,-21.4,-25.8,-98.8,7.200706188,1024,1684,1555,517,,74.146984,4501.968648,87,7.795,7.461,SE,3.79984,Calm
78.2,32.82635773,-95.30264077,436,,-0.600000995,-7.600012598,-0.500000829,-25.8,-21.3,-100.6,7.623659673,1024,1684,1660,456,,76.115488,4494.094632,87,7.795,7.461,SE,3.79984,Calm
78.3,32.82635661,-95.30264803,436,,-1.400002321,-7.700012764,-0.900001492,-27.7,-20.3,-103.8,7.826250601,1024,1684,1684,467,,75.131236,4486.876784,87,7.795,4.961,SE,3.79984,Calm
78.4,32.82635464,-95.30265729,437,,-2.300003812,-7.800012929,-1.300002155,-28,-20,-109.6,8.13204876,1024,1684,1684,469,,78.412076,4477.690432,87,7.795,4.961,SE,3.8981888,Calm
78.5,32.82635204,-95.30266568,437,,-3.200005304,-7.800012929,-1.800002984,-29.3,-18.8,-116.4,8.430909305,1024,1684,1684,667,,81.692916,4468.832164,87,7.795,4.961,SE,3.8981888,Calm
78.6,32.82634865,-95.30267403,438,,-4.100006796,-7.500012432,-2.200003647,-30.3,-17.6,-123.3,8.547528183,1024,1684,1684,1024,,83.66142,4459.645812,87,7.795,4.961,SE,3.8981888,Calm
78.7,32.82634418,-95.30268235,439,,-5.000008288,-7.200011935,-2.700004476,-26.3,-22.7,-127.8,8.765857155,1024,1684,1684,1060,,85.958008,4449.475208,87,7.795,4.961,SE,3.8981888,Calm
78.8,32.82633938,-95.30268966,440,,-5.700009448,-7.000011603,-2.900004807,-19.1,-30.3,-131.8,9.027195844,1024,1684,1684,1213,,89.238848,4440.288856,87,7.795,4.961,SE,3.8981888,Calm
78.9,32.82633364,-95.30269698,441,,-6.500010774,-7.000011603,-3.200005304,-14.5,-33.6,-134.4,9.552502267,1024,1684,1684,1286,,93.50394,4430.77442,87,7.795,4.961,SE,3.8981888,Calm
79,32.82632764,-95.30270426,442,,-7.200011935,-7.100011769,-3.500005802,-6.8,-33.6,-136.7,10.11189057,1024,1684,1684,1422,,96.78478,4420.603816,87,7.795,4.961,SE,3.8981888,Calm
79.1,32.82632054,-95.30271195,444,,-7.700012764,-7.400012266,-3.800006299,8.5,-24.4,-140.2,10.67943691,1024,1684,1684,1666,,103.018376,4409.777044,87,7.795,4.961,SE,3.8981888,Calm
79.2,32.82631274,-95.3027211,445,,-7.800012929,-7.900013095,-4.400007293,22.5,-9,-140.3,11.10181997,1024,1684,1670,1684,,103.018376,4397.309852,87,7.689,4.961,SE,3.8981888,Calm
79.3,32.82630624,-95.30273024,447,,-7.100011769,-8.300013758,-4.900008122,32.6,3.8,-130.6,10.92247199,1024,1684,1677,1684,,107.611552,4385.498828,87,7.689,11.272,SE,3.8981888,Calm
79.4,32.8263006,-95.30273887,448,,-6.300010443,-8.50001409,-4.900008122,35.2,3.9,-122.2,10.58018732,1024,1684,1684,1684,,113.845148,4374.672056,87,7.689,11.272,SE,3.8981888,Calm
79.5,32.82629553,-95.30274825,450,,-5.400008951,-8.600014255,-4.800007956,35.7,2,-113.2,10.15481848,1045,1684,1684,1684,,121.39108,4363.5172,87,7.689,11.272,SE,3.8981888,Calm
79.6,32.82629121,-95.30275756,452,,-4.400007293,-8.600014255,-4.900008122,35.4,-1.5,-104.1,9.660243377,1199,1684,1668,1684,,125.656172,4352.690428,87,7.689,11.272,SE,3.8981888,Calm
79.7,32.82628867,-95.30276573,454,,-3.500005802,-8.600014255,-4.900008122,34.2,-7.3,-96.4,9.284949274,1165,1684,611,1684,,134.51444,4344.160244,87,7.689,11.272,SE,3.8981888,Calm
79.8,32.82628567,-95.30277577,456,,-2.800004641,-8.600014255,-4.700007791,32.9,-13.2,-89,9.04435011,1111,1684,364,1407,,151.574808,4333.661556,87,7.689,11.272,SE,3.8981888,Calm
79.9,32.82628365,-95.30278435,458,,-2.200003647,-8.50001409,-4.300007128,31.9,-17.9,-80.9,8.78010566,1100,1684,364,1229,,158.136488,4324.803288,87,7.689,11.272,SE,3.8981888,Calm
80,32.82628202,-95.30279333,460,,-1.600002652,-8.400013924,-4.00000663,30.4,-20.5,-72.4,8.551037447,1123,1684,364,1042,,162.40158,4315.94502,87,7.689,11.272,SE,3.8981888,Calm
80.1,32.82628093,-95.30280217,462,,-1.000001658,-8.300013758,-3.600005967,27.5,-24.5,-67.3,8.360037372,1024,1585,364,1024,,152.55906,4307.414836,87,7.689,11.272,SE,3.8981888,Calm
80.2,32.82628027,-95.30281182,464,,-0.500000829,-8.200013592,-3.200005304,23.6,-27.8,-64.6,8.215243351,846,1202,364,1024,,147.309716,4298.556568,87,7.743,11.272,SE,3.8981888,Calm
80.3,32.82628019,-95.30282069,466,,-0.100000166,-8.200013592,-2.800004641,21.5,-28,-63.2,8.200622908,528,1024,364,1024,,153.871396,4290.682552,87,7.743,11.272,SE,3.8981888,Calm
80.4,32.82628036,-95.30282896,467,,0.300000497,-8.100013427,-2.400003978,22.4,-27.1,-62.3,8.105567004,418,921,364,1024,,155.8399,4283.464704,87,7.743,11.272,SE,3.8981888,Calm
80.5,32.82628107,-95.3028367,468,,0.70000116,-8.000013261,-2.100003481,21.3,-27.3,-62.3,8.030579621,364,958,364,1024,,162.40158,4277.231108,87,7.743,11.272,SE,3.8981888,Calm
80.6,32.82628189,-95.3028448,468,,1.000001658,-8.000013261,-1.700002818,13.4,-23.5,-60.1,8.062270733,364,952,364,1024,,160.104992,4270.669428,87,7.743,11.272,SE,3.8981888,Calm
80.7,32.82628324,-95.30285521,469,,1.300002155,-7.900013095,-1.400002321,4.1,-14.7,-57.5,8.006260645,364,954,364,1024,,159.12074,4262.139244,87,7.743,11.272,SE,3.8981888,Calm
80.8,32.82628437,-95.30286322,469,,1.300002155,-7.800012929,-1.100001823,-8.1,-9.9,-56.4,7.907604281,364,936,364,1201,,153.871396,4255.905648,87,7.743,11.272,SE,3.8981888,Calm
80.9,32.8262856,-95.30287161,469,,1.200001989,-7.800012929,-0.600000995,-16.5,-5.9,-56.2,7.891780853,364,930,364,1595,,160.104992,4249.015884,87,7.743,11.272,SE,3.8981888,Calm
81,32.82628654,-95.30287956,470,,1.000001658,-7.800012929,-0.300000497,-14.5,-4.8,-56.5,7.863854265,364,930,364,1684,,160.104992,4242.782288,87,7.743,11.272,SE,3.79984,Calm
81.1,32.82628729,-95.30288793,470,,0.800001326,-7.800012929,-0.100000166,0.9,-11.2,-57,7.840930948,364,931,364,1684,,171.916016,4235.892524,87,7.743,11.272,SE,3.598672,Calm
81.2,32.82628796,-95.30289591,470,,0.800001326,-7.800012929,0.200000332,16.2,-18.3,-55.6,7.840930948,364,931,364,1684,,171.916016,4229.330844,87,7.743,11.272,SE,3.4958528,Calm
81.3,32.82628881,-95.30290418,469,,1.000001658,-7.700012764,0.600000995,25.8,-20.9,-48.1,7.764676205,364,939,448,1684,,171.916016,4222.44108,87,7.743,5.584,SE,3.598672,Calm
81.4,32.82629002,-95.3029132,469,,1.300002155,-7.500012432,1.100001823,27.9,-20.5,-38.8,7.6118453,364,954,410,1259,,174.212604,4215.223232,87,7.743,5.584,SE,3.598672,Calm
81.5,32.8262915,-95.30292121,469,,1.600002652,-7.300011653,1.400002321,27.3,-21.4,-29.5,7.473297769,364,968,467,909,,169.947512,4209.31772,87,7.743,5.584,SE,3.6970208,Calm
81.6,32.82629304,-95.30292856,469,,1.900003149,-7.000011603,1.800002984,27,-23.8,-21,7.253287033,364,975,743,494,,154.855648,4203.740292,87,7.743,5.584,SE,3.6970208,Calm
81.7,32.82629507,-95.30293526,468,,2.200003647,-6.700011106,2.200003647,17,-28.2,-14.2,7.051961675,364,973,1024,364,,152.55906,4199.147116,87,7.743,5.584,SE,3.6970208,Calm
81.8,32.82629752,-95.30294294,467,,2.500004144,-6.400010609,2.500004144,4.9,-13,-7.9,6.870964566,364,973,1328,364,,151.574808,4193.897772,87,7.743,5.584,SE,3.79984,Calm
81.9,32.82629991,-95.30294968,466,,2.700004476,-6.200010277,1.900003149,-1.5,8.7,-10.7,6.762407161,364,973,1668,375,,149.606304,4189.304596,87,7.743,5.584,SE,3.79984,Calm
82,32.82630202,-95.30295592,466,,2.300003812,-6.100010111,1.300002155,-12.8,21.5,-20.5,6.519212931,364,973,1668,375,,139.763784,4185.039504,87,7.743,5.584,SE,3.79984,Calm
82.1,32.82630389,-95.30296189,466,,1.500002486,-6.100010111,1.000001658,-16.3,27.3,-31.6,6.281729636,364,960,1684,854,,138.779532,4181.102496,87,7.743,5.584,SE,3.8981888,Calm
82.2,32.82630482,-95.3029684,465,,0.600000995,-6.000009946,0.500000829,-4.7,16.7,-36.7,6.02993525,364,958,1684,1030,,158.136488,4175.853152,87,7.865,5.584,SE,3.8981888,Calm
82.3,32.82630514,-95.30297476,465,,0.200000332,-5.800009614,0,-6.2,4.5,-42.1,5.80345674,364,959,1684,1193,,167.650924,4170.603808,87,7.865,4.922,SE,3.8981888,Calm
